,UTC_Time,Date,Tweet_Content,Manual_Training_Labels,Manual_Testing_Labels
6263,2023-02-27 14:55:05+00:00,2023-02-27,"We're delighted that our Fleet includes Electric vehicles.
Getting you where you need to be safely, sustainably and in style.
Call 01252 616149 to book or use the Hart Taxis app. 5% off fares for app bookings.
#EV #electricvehicle https://t.co/VLwe5GUsYK",nan,nan
6264,2023-02-27 16:59:00+00:00,2023-02-27,"How are Electric Vehicles Positioned Amid Europe’s Energy Crisis?

Are EVs a solution to what ails the European #energy markets or are they aggravating the problem? Let’s take a look at the market dynamics.⬇️
https://t.co/HGXLVytNrD

#markets #ElectricVehicle https://t.co/OxSV7UCTk6",nan,nan
6265,2023-02-27 18:21:16+00:00,2023-02-27,"Afeela EV Featured in K-Pop Music Video, Coming in 2025 - https://t.co/Ql0fYT3z4R https://t.co/LnVuUARcWL",nan,nan
6266,2023-02-27 16:31:29+00:00,2023-02-27,"Proud to sponsor @ABCofGA's #BusinessOverBreakfast series on the 1st Friday of each month. Register for the 3/3/23 session focused on electric vehicles and the future feat. Tim Weston, VP of Jesco: https://t.co/ht3AgMYfqt 
#business #education #buildinggeorgia #millermartinlaw https://t.co/SFaESshIfA",nan,nan
6267,2023-02-27 17:21:59+00:00,2023-02-27,Ducati Holds Off on Electric Motorcycles for Consumers Despite Industry Trends - https://t.co/iU7d3x0zK0 https://t.co/aNTkXj2nVI,nan,nan
6268,2023-02-27 22:25:36+00:00,2023-02-27,"You know what happens when your state doesn’t have enough charging stations? People in electric vehicles, from tourists to truck drivers, will avoid transversing your state.",nan,nan
6269,2023-02-27 18:01:29+00:00,2023-02-27,"Electric Vehicles - the way of the future!

#CAPortfolio @sparkcharge shares how to ensure you are ready for the addition of EV charging for your business in their latest blog post. Read 'What to look for in a portable EV charger' at https://t.co/I4MFIGYwq0. https://t.co/n1viuYbVOy",nan,nan
6270,2023-02-27 16:30:13+00:00,2023-02-27,"Interested in hydrogen?! Don't miss ""The Many Colors of Hydrogen,"" panel with moderator Jay Dauenhauer on March 27 at 4:15 pm. Sarah Masters interviewed Jay about electric vehicles, lighting, and the various colors of hydrogen. Read it and register today! https://t.co/iPvXyzVunK https://t.co/Oi3RlbF7Cq",nan,nan
6271,2023-02-27 20:04:34+00:00,2023-02-27,"Toyota bZ4X Marked Up $15,000 By Salt Lake City Dealership https://t.co/Zz88tlSHOY https://t.co/OYcwE1UQ7B",nan,nan
6272,2023-02-27 15:50:22+00:00,2023-02-27,"🚗🔋🪫Stellantis is planning to cut as many as 2,000 jobs in Italy this year to further reduce its workforce in Fiat’s former home country as the transition to electric vehicles takes its toll.
https://t.co/p7cJyD2Dr9",nan,nan
6273,2023-02-27 19:04:01+00:00,2023-02-27,Electric car companies: Automakers finding success with electric vehicles https://t.co/Ua1qreARnI,nan,nan
6274,2023-02-27 19:04:45+00:00,2023-02-27,Chevrolet Blazer EV Spotted Charging In Public With No Camo https://t.co/7iVmomJECE https://t.co/pNGZUjlcOP,nan,nan
6275,2023-02-27 19:04:40+00:00,2023-02-27,"2023 Hyundai Ioniq 5: More EPA Range In AWD Versions, Higher Prices https://t.co/0OsqZuldjk https://t.co/xWrRp8abMb",nan,nan
6276,2023-02-27 22:04:36+00:00,2023-02-27,"Tesla Giga Berlin Production Rate Reached 4,000 Model Y Per Week https://t.co/W1mJpiBrgb https://t.co/l1TiBvpV5p",nan,nan
6277,2023-02-27 22:24:16+00:00,2023-02-27,Rivian (RIVN) Q4 and full year 2022 earnings preview: The moment of truth https://t.co/UmfEY0M3aA https://t.co/luNTPL8C7V,nan,nan
6278,2023-02-27 19:04:35+00:00,2023-02-27,"Ride1Up Presents The New Turris, A Practical, Go-Anywhere Electric Bike https://t.co/ozFcvZsU4n https://t.co/IkNo6k6TV1",nan,nan
6279,2023-02-27 21:24:07+00:00,2023-02-27,Siemens Gamesa spins up its most powerful offshore wind turbine https://t.co/2NxOzmi9Ju https://t.co/IXU2Pk0DBE,nan,nan
6280,2023-02-27 22:24:14+00:00,2023-02-27,Tesla dominates brand loyalty in the US as electric cars take over https://t.co/8enRX3G479 https://t.co/20M0dghxM8,nan,nan
6281,2023-02-27 22:24:12+00:00,2023-02-27,This wind turbine blade snaking up a mountain is anxiety-inducing https://t.co/pump29nOM8 https://t.co/X2SyFNqEoN,nan,nan
6282,2023-02-27 19:24:14+00:00,2023-02-27,Volvo to open new tech hub in Poland to develop future EV software in-house https://t.co/ucnQqW4N0f https://t.co/7mEB41W9po,nan,nan
6283,2023-02-27 17:35:00+00:00,2023-02-27,"DYK: There are several charging stations for electric vehicles (EVs) in #Sooke with new units being added?

See the locations and find answers to related commonly asked questions here: https://t.co/niXBo8u8X0

#Sooke2030 #ElectricVehicles #CleanBC https://t.co/FCKtGfMM0j",nan,nan
6284,,,,nan,nan
6285,2023-02-27 15:30:04+00:00,2023-02-27,Nissan Considers Second Battery Source in the US to Meet Inflation Reduction Act Requirements - https://t.co/L3FqKChtIm https://t.co/36NXkrwaEG,nan,nan
6286,2023-02-27 08:30:10+00:00,2023-02-27,Anyone see this story on A Current Affair about charging Electric Vehicles? 😂😂,nan,nan
6287,2023-02-27 12:58:44+00:00,2023-02-27,"Last I heard was GM $GM bought few Tesla Model Y’s and tearing down to understand things (How to Make Electric Vehicles) ! $TSLA

That’s why they decided to use 4680 instead of their Ultium Platform (still learning  and May change again )",nan,nan
6288,2023-02-27 16:03:59+00:00,2023-02-27,Addressing Electric Vehicle Challenges in Local Codes - 3/9/23!  This session will focus on how local governments in DE can plan for and address challenges that may arise through their municipal or county codes as electric vehicles become more common.   https://t.co/0mMGx8hxrv https://t.co/FEojP5D2iZ,nan,nan
6289,2023-02-27 19:11:18+00:00,2023-02-27,"This moron is talking about cars. These people want you to think that the government has a big switch that will just shut off all electric vehicles. Yeah, because the government has nothing better to do.",nan,nan
6290,2023-02-27 15:57:01+00:00,2023-02-27,"Not only do large electric vehicles produce as much greenhouse gases as small gasoline cars, they kill more people and they require the environmentally destructive extraction of lithium for batteries. Not green. @ProtectThPass #ThackerPass @GrandCanynTrust",nan,nan
6291,2023-02-27 17:24:10+00:00,2023-02-27,Nissan accelerates its electric vehicles strategy after realizing buyers prefer EVs https://t.co/9kUAMc9dRQ https://t.co/8y5NX4JUmI,nan,nan
6292,2023-02-27 17:06:13+00:00,2023-02-27,How Taiwan is your best choice for sourcing EV solutions https://t.co/WS1KR3nr6s https://t.co/IBiqz2gctG,nan,nan
6293,2023-02-27 18:24:07+00:00,2023-02-27,North America’s first battery-grade recycling hub just scored a $375M loan https://t.co/it1MYy0lDY https://t.co/PSYShZtC7n,nan,nan
6294,2023-02-27 19:24:12+00:00,2023-02-27,VinFast cuts VF 8 EV lease prices by over 50% with deliveries kicking off March 1 https://t.co/8hB0B5iD9v https://t.co/RzwBJok0Z6,nan,nan
6295,2023-02-27 20:24:07+00:00,2023-02-27,"Fisker (FSR) Q4, full 2022 results: 56 Ocean EVs built, 0 customer deliveries, new PEAR images https://t.co/fJNiPxJCvi https://t.co/MYr18KY21c",nan,nan
6296,2023-02-27 19:24:10+00:00,2023-02-27,Get ready to go off-grid with this 200W foldable solar panel at $259 in New Green Deals https://t.co/8XXTwKxJyG https://t.co/e5wc3DYUPU,nan,nan
6297,2023-02-27 22:10:23+00:00,2023-02-27,"Taxes can be confusing, but #EVTaxCredits don't have to be! Our new infographic will help you determine if you're eligible to receive an EV tax credit this year. https://t.co/MxQQ84oNio #EVTaxCredit #EVCO https://t.co/O2byfPN3CO",nan,nan
6298,2023-02-27 20:06:18+00:00,2023-02-27,Envirotech and Garsite to deliver electric aircraft refueler to Atlantic Aviation in Colorado https://t.co/a1Ek4nKvCe https://t.co/EVyBkYyo9i,nan,nan
6299,2023-02-27 17:06:25+00:00,2023-02-27,SQM and Circulor partner to provide end-to-end lithium traceability for the EV battery supply chain https://t.co/Xv6HP4zh4d https://t.co/glFh3b7Wze,nan,nan
6300,2023-02-27 17:06:08+00:00,2023-02-27,CharIN praises final NEVI rules for supporting EV interoperability and open standards for charging https://t.co/OcWBH2eMha https://t.co/kTCgNfAVsD,nan,nan
6301,2023-02-27 18:07:00+00:00,2023-02-27,"Owners of electric vehicles are finally admitting that recharging away from home is a total ""logistical nightmare,"" between finding charging stations, and the fact that in the best case scenarios it takes 30 to 40 minutes, and up to two hours, to recharge

https://t.co/NGfMrkhBxI",nan,nan
6302,2023-02-27 17:06:20+00:00,2023-02-27,UK Research and Innovation competition offers £1.5 million for battery firms ready to scale up to commercialization https://t.co/v08s27opcp https://t.co/bsIJ3ml2aA,nan,nan
6303,2023-02-27 23:06:00+00:00,2023-02-27,"The dirty road to electric vehicles
https://t.co/Ukl2gTDDZ0 https://t.co/MH8vdL3ajo",nan,nan
6304,2023-02-27 17:23:00+00:00,2023-02-27,"#Jordan’s Industry Minister emphasized the significance of the meeting, which also included signing of $2 billion worth of investment agreements in sectors such as food, medicine security and electric vehicles #Bahrain https://t.co/vJLQ3CdOlM",nan,nan
6305,2023-02-27 13:33:35+00:00,2023-02-27,How electric vehicles will affect oil prices https://t.co/g6kiRzOIcL,nan,nan
6306,2023-02-27 16:24:13+00:00,2023-02-27,"Lithium ion energy storage is unsustainable, but it is mostly pushed over the edge by its use it in large devices like electric vehicles and energy grid storage. These uses should be prohibited instead in favor of Sodium-Ion battery tech, research ongoing, mostly in China.",nan,nan
6307,2023-02-27 12:36:04+00:00,2023-02-27,"A US government loan will help finance the expansion of a first-of-its-kind facility in that recycles old lithium-ion batteries into chemicals that can he used for the batteries of more than 200,000 electric vehicles a year https://t.co/ibYVXdn7Hu",nan,nan
6308,2023-02-27 14:31:24+00:00,2023-02-27,"Correct, The Globe and Mail,
Electric Vehicles Do Struggle During Winter
https://t.co/1rMN1QTlmA",nan,nan
6309,2023-02-27 20:10:07+00:00,2023-02-27,"#DidYouKnow that electric vehicles can be charged to 80% in just 30 minutes! Electric vehicles have 3 charging modes: slow, rapid and accelerated at 43kW. That means EVs charge faster than cell phones! #WeAreWalkerMiller #CleanEnergyExperts #BCorpCertified #Sustainability https://t.co/DaFZbR399d",nan,nan
6310,2023-02-27 21:54:06+00:00,2023-02-27,"Nissan accelerates shift to electric vehicles: Nissan Motor Co is speeding up its shift toward electric vehicles, especially in Europe where emissions regulations are most stringent, the company said Monday. Nissan said in a… https://t.co/XYJhN33yse #japannews #japantoday",nan,nan
6311,2023-02-27 16:09:27+00:00,2023-02-27,Heard on the Street: The success of China's Li Auto underlines the risks of an all-or-nothing approach to electric vehicles https://t.co/ZY6s7I134c,nan,nan
6312,2023-02-27 16:22:49+00:00,2023-02-27,"Stellantis NV is buying into a firm run by mining entrepreneur Rob McEwen, potentially giving the automaker access to a giant copper deposit in Argentina as the race for metals used in electric vehicles heats up. https://t.co/8whNKctIWg",nan,nan
6313,2023-02-27 17:06:04+00:00,2023-02-27,Electric vehicles: How could they impact you? https://t.co/LCsaq9PzmR,nan,nan
6314,2023-02-27 14:48:09+00:00,2023-02-27,"Tesla, Ford, Mercedes are at this week's BMO mining conf as soaring demand for metals used in electric vehicles has ignited a scramble to lock in long-term supplies. EVs need to be charged! will this be utilities looking for vertical integration w #uranium mines in coming yrs?",nan,nan
6315,2023-02-27 18:58:01+00:00,2023-02-27,"The Irish Government has re-opened the eSPSV Grant Scheme, which gives taxi drivers grants for switching to electric vehicles.

We've got all the details in our news story: https://t.co/oPFQaIXf0z https://t.co/uzwXFiaWat",nan,nan
6316,2023-02-27 22:41:00+00:00,2023-02-27,"🛑 Tesla Inc and its Chief Executive Elon Musk were sued on Monday by shareholders who accused them of overstating the effectiveness and safety of their electric vehicles' Autopilot and Full Self-Driving technologies.

$TSLA",nan,nan
6317,2023-02-27 15:07:38+00:00,2023-02-27,"Have you booked your ticket to #ConnectedAmerica yet? 
Connected Industries Panel: Electrifying Driving: Future of Electric Vehicles

&gt; @MELICVentures
&gt; #WestMonroePartners
&gt; #EVangelist

Save $200 if you book by Friday, March 10

Book your ticket here- https://t.co/sxidVR6Yds https://t.co/1MtF4ZucMO",nan,nan
6318,2023-02-27 18:46:50+00:00,2023-02-27,"As much as I love bikes and personal electric vehicles, the two most important things to work on these days are not those two things. #bikeindustryproblems",nan,nan
6319,2023-02-27 19:29:32+00:00,2023-02-27,"This movie plot is about NO GAS
A 90 minute commercial for Electric Vehicles.",nan,nan
6320,2023-02-27 21:04:01+00:00,2023-02-27,"Electric Vehicles or EVs are increasing in popularity with more than half the cars sold in Canada being electric by 2030, according to an estimate. 

Here's a guide on everything you need to know about EV charging stations 👍
https://t.co/IK9w5Fa3aG",nan,nan
6321,2023-02-27 15:22:30+00:00,2023-02-27,"How quickly, and if, we'll transition to electric vehicles remains a question mark. But programs like the one at Wake Tech are helping get car service people ready. https://t.co/rJb3JRIOQC",nan,nan
6322,2023-02-27 20:00:00+00:00,2023-02-27,"With 95% of cars expected to be connected by 2030 we're excited to be chosen the exclusive connectivity provider for @LucidMotors. Learn more about our leadership in the #connectedcar space: https://t.co/JdyKDdiYp8

#MWC23 #ConnectedCars",nan,nan
6323,2023-02-27 22:45:06+00:00,2023-02-27,"VinFast, a Vietnamese maker of electric vehicles, said it will deliver its first spate of electric vehicles to California customers this week.  https://t.co/qYYDMagvp4",nan,nan
6324,2023-02-27 09:17:48+00:00,2023-02-27,"Revealed: The electric vehicles arm of Octopus Energy, the group which has become one of Britain’s biggest domestic gas and electricity suppliers, is working with bankers on plans to raise £100m from investors to turbocharge its growth. https://t.co/wnklmJIAbH",nan,nan
6325,2023-02-27 17:38:51+00:00,2023-02-27,"EDF sat down with @AtlasPolicy and fleet owners and operators to discuss the changes needed for medium- and heavy-duty electric vehicles to thrive.

Featuring over 15 reps from fleets of all sizes and NY/NJ decisionmakers, here is what they found 🧵⬇️https://t.co/3VMEjIg2sn",nan,nan
6326,2023-02-27 18:01:13+00:00,2023-02-27,"How will the EU achieve the transition to electric vehicles (EVs) by 2035? 

Get @SAP’s take on three priorities for success ⤵️

https://t.co/tiQDMbVCuE",nan,nan
6327,2023-02-27 22:09:22+00:00,2023-02-27,My AP Story now in Yahoo Japan's Nissan accelerates shift to electric vehicles https://t.co/TIt0FFx1Hj,nan,nan
